image_id,model,nmpjpe,n_valid_joints,is_detection_failure,is_outlier,torso_length,n_persons_in_image,is_single_person,error_left_shoulder,error_right_shoulder,error_left_elbow,error_right_elbow,error_left_wrist,error_right_wrist,error_left_hip,error_right_hip,error_left_knee,error_right_knee,error_left_ankle,error_right_ankle
9891,MediaPipe_Heavy,7.528166399651326,8,False,False,89.8359616189419,2,False,13.554907996786078,2.0966899067812372,6.56316790357649,,4.8323565238829485,10.537149126172565,5.651502941158432,9.838475013107788,,,7.151081785745074,
10707,MediaPipe_Heavy,11.680247426240223,7,False,False,158.31061240485428,3,False,13.620791382248973,4.87633090228385,10.012734049691877,,4.010725286313792,11.396268398946123,20.694905080405064,17.149976883791872,,,,
10764,MediaPipe_Heavy,8.178458433333299,9,False,False,140.80127840328723,1,True,19.082207352639823,4.384246938733909,,2.1875544642127034,7.575335040769386,0.11572280247605035,4.584012660256737,3.852476492047556,,20.91726744079506,,10.907302708068467
11197,MediaPipe_Heavy,5.907420631533995,10,False,False,43.660622991432454,3,False,6.079327433320411,5.453432925672284,,9.31438365917254,,2.284243509827802,6.476755633278033,2.142158877481008,10.460853523929902,4.9704925589826905,7.606085071134837,4.286473122540442
11699,MediaPipe_Heavy,8.281272103675763,6,False,False,180.80721777628239,3,False,7.085709109089278,5.667453971891257,2.8324614873406198,,1.9228651925739526,,13.517825124189917,18.66131773696955,,,,
12120,MediaPipe_Heavy,5.467278466913235,9,False,False,31.48412298286233,2,False,1.5983378085747446,8.55154678286203,3.05333729283753,,,,13.694410041429808,11.163894255047161,3.6768692536542655,1.036172661043915,3.349494452505973,3.0814436542636883
12280,MediaPipe_Heavy,70.52866202698523,9,False,False,39.528470752104745,1,True,1.0578203031458657,19.057973026876166,108.48152401692195,,239.37376838345216,,53.654819795755756,56.6594576958412,99.60613157044878,39.92572769665885,16.940735753766376,
12639,MediaPipe_Heavy,6.174370966295601,12,False,False,98.50126902735822,7,False,7.500290798346933,8.773562205590984,4.941066364574378,8.997124608781146,4.009658490978555,7.0192203275902365,4.392815997507984,6.813949578337813,2.3998604153620673,3.824889239164116,6.574269396067196,8.845744173245796
13177,MediaPipe_Heavy,13.439814460679568,8,False,False,164.58432489152787,1,True,18.501356240148905,17.66998098117091,4.200697458744735,,8.0278970841327,,24.92049299019611,26.25678997421192,7.030096077152849,,0.911204879678427,
13201,MediaPipe_Heavy,9.698899071661836,12,False,False,114.20267072183557,1,True,7.413482697213275,3.458997666456445,5.980076132767159,5.021655096564666,5.44224932979832,6.813799600019532,5.633754895394723,19.398287427671946,13.34993241221614,1.9369773627183295,27.789134687334087,14.148441551787434
13291,MediaPipe_Heavy,6.2304946824239105,12,False,False,71.00176054155277,4,False,5.643174311270902,1.3109285751513515,1.4297842726243066,1.5298723730041537,11.06095408670497,9.30747276808661,8.962747972178036,6.882296256619168,16.731652915703382,2.8478432652312993,7.218537311701721,1.8406720808110149
13546,MediaPipe_Heavy,8.602031393797457,10,False,False,67.54628043053148,1,True,7.961804713062887,13.806383454363619,13.903036345477574,,6.132955353350078,3.946247594868512,5.818641388186903,15.722610326884274,7.013812034638957,3.745869945858256,7.968952781283523,
13659,MediaPipe_Heavy,539.4880244839525,6,False,True,58.52349955359813,4,False,439.68139793752295,407.2795230932569,647.8733188400448,,661.5734870031598,,570.0316892929837,510.48873073674673,,,,
13729,MediaPipe_Heavy,6.04303453044977,11,False,False,106.70637281812179,4,False,2.4703063398470744,4.296726111973814,3.6118454807808202,6.451798679231311,1.9498066201417765,5.347708711802501,10.344377975014377,16.40321197964476,7.299708857251237,,5.954678300831035,2.3432107784287615
13774,MediaPipe_Heavy,271.3927251692766,4,False,True,24.50510150968569,1,True,192.97132302062658,227.4239094050671,,,,,325.8441691845927,339.3314990668202,,,,
15597,MediaPipe_Heavy,13.61379069693218,12,False,False,31.531730050855124,1,True,21.876747020453273,29.0346095605322,13.06758179232168,1.4149061205393556,11.331995757927253,5.429708164822121,9.14827802208934,36.945735701650115,9.85062096567015,12.309573495277844,3.6743011247206607,9.281430637182154
15660,MediaPipe_Heavy,13.645320762347284,8,False,False,41.48795005781799,1,True,11.682868851152987,2.6424168350136,9.237875163465887,13.924217180267028,7.585673536942067,27.197911044126645,20.253831734389884,16.637771753420175,,,,
15956,MediaPipe_Heavy,323.33655613574314,9,False,True,56.00892785976178,1,True,388.64110238085806,424.0084098415663,353.5480958171843,,318.32743373732177,,270.5944592541021,277.2000263866434,,292.0049843311663,311.07182499902694,274.632668473819
